Unnamed: 0,video-id,fold-ind,startphrase,sent1,sent2,gold-source,ending0,ending1,ending2,ending3,label
45,daily-dialogue-1015-triplet-3,0,What prerequisite does 'deposit' have?,"Good morning , sir . Can I help you ? Yes , I want to deposit 1000 Yuan in my bank account . Please fill out this deposit form , first . OK ... Here you are . Any problem on that ? No , that's fine . Do you bring your bankbook with you ? Yes , I do . Here it is , and the cash . Wait a moment , please . Sure . Is there anything else I can do for you ? Yes . Can you tell me what the interest rate is now ? The deposit rate is 0.8 % every month . Thanks . ",has prerequisite,gen,cash,Good morning,Wait a moment,deposit 1000 Yuan in my bank account,0
3513,dream-0820-triplet-1,0,What is 'Laughter'?,"We've all heard the saying 'Laughter is the best medicine.' How important is it to our health, Dr. Berk? This saying has been scientifically proven! A year-long study of heart attack victims done at the Oakhurst Health Research Institute in California found that of those patients who spent half an hour a day watching comedy videos, 10 percent had a second heart attack, whereas 30 percent of those who did not watch had a second attack. Wow! Laughter is really a good medicine to patients. Can you give us another example? Sure! Norman Cousins, editor of the Saturday Review, learned this during a battle with an illness. He discovered that his condition improved when he enjoyed himself and watched funny movies. You said Norman learned this? Do we have to learn to laugh? Not necessarily. Since laughing is something people can do sitting down, costs no money, and requires no special exercise equipment or skill, it's the perfect workout for anyone who doesn't have the time or desire to participate in a regular fitness program. Oh. Do you have such a program to offer to the general public? Yes, we do. It's called the Smile Time-Out. You take a deep breath, smile, exhale, and say 'Aaah' while visualizing all your muscles and cells smiling. Then add to that a memory of a time you felt really good and laughed and laughed. What about the situation in which you aren't in a mood to laugh? Even when you fake a smile or laugh, you get the same physiological benefits as when it's the real thing, because your mind is smart, but your body is stupid and can't tell the difference! ",is a,gen,learn to laugh,good medicine,program,a good medicine,3
1183,daily-dialogue-0012-triplet-1,0,What property does 'trial' have?,"After probation , you'll find that our silk products feels more comfortable than others . How about this product selling from last month on ? It's selling like hot cakes , and we have lots of regulars now . Would you like to place a trial order ? Am . Well , can I have a try of the sample free of charge ? Yes , we have the free samples for customers . And you can have a try . Thank you . We'll order once we try the sample . Please wait a moment and fill out the order form . And we'll send you our sample . OK . ",has property,gen,free of charge,Thank you,selling like hot cakes,OK,0
1658,daily-dialogue-0396-triplet-1,0,What is implied by 'take to school with you'?,"Dad , do you know where Mom is ? I think she is in her room putting a little something together for you to take to school with you . She'd better not start crying like she usually does . I know , but she is going to miss you something awful . Have I told you how proud I am of you ? Dad , now don't you go getting mush on me . I mean it . You have really shown us that you are prepared to take on the adult world . That means a lot to me Dad . Thanks . We have great confidence in you . leaving parents",implies,gen,Thanks,getting mush on me,leaving parents,she is going to miss you something awful,2
3121,dream-0350-triplet-3,0,What property does 'Most computers' have?,"When was the first computer built? It was built in 1944. Is it the same as the computers that we use now? No, it was as large as a room and worked very slow. But computers have become smaller, and worked faster now. Yes. Most computers are as small as a TV set. Some can be made smaller than a book. Why is a computer so useful? It can keep much information and work very fast. Then they can do a lot of work for us. You are right. They have greatly changed our lives. ",has property,gen,smaller,small,worked faster,do a lot of work,1
492,dream-0222-triplet-4,0,What does 'friend arriving late' cause?,Is this blue too bright for me? Mmm-hmm. It is a very bright blue. Try this. It's size ten. But 1 wear size eleven. How about black? It's size eleven. Let me try it on. I'm taking too much of your time. It's seven o'clock. Where's my friend Jack? I was expecting him here at six forty-five. Don't worry. The traffic is very heavy at this hour. I know. But we're going to be late for tonight's party. I'll take this black sweater. I like the color on me. How do you think? I think it looks terrific on you. trying a lot of dresses friend arriving late,causes,gen,going to be late for tonight's party,traffic is very heavy,How about black?,late for tonight's party,0
1070,mutual-0284-triplet-1,0,What is 'french'?,"most of our customers are foreigners . how many foreign languages can you speak , elizabeth ? two , french and spanish . and how well can you speak them ? well , french was my best subject at school . i can read and write it pretty well . and how about your spanish ? it 's not as good as my french . i can speak it well . but my written spanish is n't good . speak spanish ",is a,gen,foreign languages,speak it well,written spanish is n't good,write,0
572,dream-0244-triplet-3,0,What is implied by 'My sister already gave him one'?,"May I help you, sir? Yes, please. I want to buy a personal gift for my brother. He's taking a trip to South America. Is he going by ship or plane? He,s flying. My gift will have to be something light in weight. What can you suggest? What about this tie? It's made of pure silk. My sister already gave him one. I'd like something unusual. Let me look around...oh, that clock looks nice, but... Hey,here is a gift for the man who has everything. Oh,a folding toothbrush! That's a wonderful idea! I'll take it. her brother already has a silk tie",implies,gen,wonderful idea,her brother already has a silk tie,flying,a gift for the man who has everything,1
1871,dream-0030-triplet-3,0,What is implied by 'manage tomorrow'?,"Clinic, can I help you? This is Frank Smith. Can I make an appointment with Dr Milton? Yes, of course, Mr. Smith. Can you manage this afternoon? I am afraid not. I can manage tomorrow. I am afraid Dr Milton's not on duty tomorrow. He'll be here the day after tomorrow. That's Thursday, March 27th. Fine. Will 5:30 pm be all right? Yes. But what time is the clinic closed? We start at 5:00 am and close at 7:00 pm on weekdays. We don't work on the weekends. I'd prefer a later time. Then what about 6:15 pm? Well, that's fine. free not free tomorrow is free clinic open",implies,gen,manage,all right,tomorrow is free,clinic closed,2
3273,dream-0381-triplet-3,0,What is 'type this letter' obstructed by?,"[A knock at the door.] Come in, please. Hello, Kate. Where's Jane? I want her to type this letter for me. I'm afraid she can't, Tom. She isn't working today. Oh, why? Is she ill? No. She's studying for an exam. An exam. Is she going to school? Yes, she is. She's learning Japanese in night school. I see. Are you going to night school, too? No, I'm not, not this year. But I'm thinking about taking a course next year. That's a good idea. Is it expensive? No, not very. Anyway, it's worth the money. ",obstructed by,gen,going to night school,thinking about taking a course,studying for an exam,She's studying for an exam,3
2850,dream-0150-triplet-1,0,What property does 'been very successful as a dancer' have?,"Hi, David. I haven't seen you for ages. How are you getting along with your work? Hi, Susan. Not so well as to be expected. I've left my position. I can't bear the rudeness of my boss any longer. What are you going to do then? No idea. Anyway, I've got to think about it seriously. And you? I've been very successful as a dancer. I like this kind of life. It is so exciting. You can't do that forever. No. But I've decided to open a dance school once I've moved to the top. A lot of young dancers need better training. That's a wonderful idea. ",has property,gen,exciting,left my position,wonderful,No,0
3804,dream-0882-triplet-1,0,What property does 'Alaska' have?,"Wow, I had no idea it was going to be so sunny here! I thought Alaska was supposed to be cold. Well, it is pretty cold for much of the year. But during the summer, it's just as warm as it is in states like Washington and Oregon. Interesting. The days are really long right now. I don't think the sun has been down for more than a few hours the whole time I've been here. Yeah, that's another interesting thing about the summers here. We're so far north that we're exposed to the sun for almost the entire day. In winter, the opposite is true. You mean it's dark the whole time? Well, not the whole time... but maybe for two-thirds of every day from December to February. Whoa! How do you make it through every year? As a California native, I wouldn't be able to handle that for more than one season! I guess I'm used to it. When I was a kid, it was pretty fun to play with flashlights and have campfires outside in the afternoon. I never noticed that life was worse because it was always dark. ",has property,gen,so sunny,exposed to the sun,it's dark,interesting,0
1132,daily-dialogue-0001-triplet-8,0,When does 'Christmas party' happen?,"( Before Christmas Party ) Are you ready for the Christmas party tonight Almost . I have to get dressed . It's a formal party and I have special party make up ! Use this lipstick and it will make your lips shine ! Great ! Uh , remember that there's a gift exchange , too . We all have to bring a gift . I've already got mine . ( At the Party ) It's Christmas Eve ! Time to open presents ! Here ! Open mine first . Wow ! It's just what I wanted ! Hey ! Why don't I have any presents ! ",happens in,gen,gift exchange,Time to open presents,Christmas party,Christmas Eve,3
1333,daily-dialogue-0077-triplet-2,0,What is 'in better condition'?,"Are you free this afternoon ? I'm afraid I'm going to the gym for a workout . How long have you been there ? I began to went there last month . Is there any change ? Well , I think I'm in better condition now . Really ? Is it tiring ? It was at the beginning . You just need to keep it up . I want to go there , too . Can I ? Of course , yes . ",is a,gen,How long,change,?,tiring,1
3008,dream-0311-triplet-1,0,Where is 'menu' located?,"Welcome to Beijing Tasty Restaurant. What can I do for you? Will you please show me a table beside the window? Sorry, there's no table beside the window, only one table in the centre. In the centre? OK. This way,please. Thank you. Here's the menu. Could I take your order? Yes. I'd like chicken, fish, some vegetables,two cokes and two bowls of rice. Is that all? We have Beijing Duck. It's so delicious. Would you like to have a try? All right. OK. Your food will be ready in a minute. No, no, no! I need some time to wait for my friend. Please get my food ready in 20 minutes. No problem. ",at location,gen,delicious,for you,Restaurant,food ready,2
3782,dream-0877-triplet-7,0,What desire is caused by 'Someone's stolen some of my valuables'?,"Good morning, Mr. Jacob. Is everything all tight? No, it's not. Someone's stolen some of my valuables two rings and a gold necklace. I'm very sorry to hear that, sir. Where were they? In my room. And the door was locked. It can only be one of your staff. I want my things back. And fast. Well, I can certainly understand that you're upset about losing them and we'll do all we can to help. If they really are missing,it's a matter for the police. What do you mean, if they are missing? I told you they were. Yes, Sir. But first I'll have one of the housekeeping staff look through your room in case they're still there. But I must say that we can't be held responsible. You should have deposited the valuables with Reception. It says so on the Key Card. That's not good enough. I want to see the manager immediately. I'll be glad to call the duty manager for you, sir. But he'll certainly say the same. We have clear instructions about valuables and we must follow them. ",causes desire,gen,missing,call the duty manager,can't be held responsible,see the manager,3
965,dream-0605-triplet-21,0,What is an antonym of 'course during the day'?,"Hi, Kevin. How is it going? Ah, not so great. What's wrong? I've got a big problem with the Shakespeare course which is required for my major. Is that all filled up? No, there's plenty of room, but I have to take the starter course before I can take Professor Miller's Shakespeare course. It is only offered in the evening. You don't like evening classes? That's not the point. I work in the cafe every evening. I need the money to pay my tuition. You can ask someone that could switch hours with you. Maybe just switch a couple of evenings since the course probably only meets two times a week. I wish I could. My boss just did me a favor by putting me on evenings. And he'll hit the ceiling if I ask to change again. Wait a minute. I have an idea. Have you checked the course over at the community college? They might offer an introductory course during the day. That's a great idea. I'm free this afternoon. I'll go over and check it out. Their courses are actually cheaper. Thanks for your advice. I'll let you know what happens. Sure. Good luck! attend the course in evening",antonym,gen,attend the course in evening,starter course,required,checked the course over,0
4018,dream-0497-triplet-2,0,What does 'left it on a bus' cause?,"Good morning, madam. Good morning. I wonder if you can help. I've lost my coat. Where did you lose it, madam? Er... I left it on a bus yesterday morning. Can you describe it? Is it a raincoat? No. It's a long white overcoat. It's got a belt, and one of those thick furry collars that keep your ears warm. It's a very nice coat, actually. Hmm. I'm afraid we haven't got anything like that, madam. Sorry. But, may I have your name and your telephone number? We'll contact you as soon as we've got it. ",causes,gen,keep your ears warm,very nice coat,your name and your telephone number,lost my coat,3
2009,dream-0062-triplet-9,0,What does 'something in my soup' cause?,"Excuse me, waiter, but I think there is something in my soup. What's wrong? Well, I think I saw an insect or something when I was spooning out the noodles. Could you please bring me another bowl? Oh, I'm very sorry. I'll get you another bowl. Thank you. Here you are, a fresh bowl of soup. Thanks a lot. I'm very sorry this happened. I'll tell you what: I won't charge you for the soup today. That's great. I can use a free lunch. Good. I hope you come again. I'll do that. Thanks. ",causes,gen,Good.,get you another bowl,very sorry,I'm very sorry this happened,3
2191,mutual-0069-triplet-1,0,What prerequisite does 'singing contest' have?,"are you going to take part in the school singing contest ? no , i do n't think so . why not ? you have a great voice and you sing at her local community center every sunday , do n't you ? thanks , well . yes , i do sing at the community center , but that is with a whole bunch of other people . i get really nervous singing in front of many people just by myself . ",has prerequisite,gen,nervous,school singing contest,a whole bunch of other people,great voice,3
3823,dream-0885-triplet-4,0,What is 'steals their money' obstructed by?,"Gosh! Have you seen this, Richard? See what? In the paper. It says, there is a man going around pretending he's from the electricity board. He's been calling at people's homes, saying he is coming to check that all their appliances are safe. Then he gets around them to make him a cup of tea, and while they are out of the room he steals their money, handbag whatever and makes off with it. But you know, Jane, it's partly their own fault. You should never let anyone like that in unless you're expecting them. It's all very well to say that. But someone comes to the door, and says electricity or gas and you automatically think they are OK, especially if they flash a card to you Does this man have an ID then? Yes, that's just it. It seems he used to work for the electricity board at one time. According to the paper the police are warning people especially pensioners not to admit anyone unless they have an appointment. It's a bit sad. One old lady told them she'd just been to the post–office to draw her pension when he called. She said he must have followed her home. He stole the whole lot. But what does he look like? Surely they must have a description. Oh, yes they have. Let's see, in his thirties, tall, bushy dark hair, slight northern accent, sounds a bit like you actually. ",obstructed by,gen,work,never let anyone like that in,have an appointment,stole the whole lot,1
3830,dream-0451-triplet-7,0,What does 'grandparents would be very happy to see you' cause?,"Do you have a plan for your holidays? Yes. I'll go back to my hometown. To see your grandparents? Yes, and also do some farming. You mean you know how to farm? Yes. I did that every summer during holidays. I didn't know that a city boy can do farm work. Can I go there with you? I'd like to learn to do some farming. Sure, my grandparents would be very happy to see you. Are you sure? I'm sure. They are very kind people. doubt",causes,gen,doubt,go back to my hometown,learn to do some farming,very kind people,0
3396,dream-0448-triplet-2,0,What is implied by 'wants me to keep all the cans'?,"Do you collect cola cans, Steve? No. Why do you ask? You have so many empty cans here. Well, my mum wants me to keep all the cans, so that we can sell them after a while. Aha, you are going to make a millionaire of yourself sooner or later with all those cans. You bet I will. Well, that's not the point. The point is we separate reusable things from other rubbish. We have to pay the dustman for dealing with rubbish, but if we sell him these cans and other reusable material we pay less. That sounds a clever idea. Now what are reused in China? Metal, plastic, paper, books and the like. Just as we do back home in the States. And to avoid waste, the government is limiting the production of goods that can be used only once, such as bamboo chopsticks. For example, all the fast food boxes should be made of paper instead of non-reusable material. That will surely be helpful for a clean environment. ",implies,gen,make a millionaire of yourself,so many empty cans,separate reusable,have to pay the dustman for dealing with rubbish,1
3177,dream-0358-triplet-5,0,What does 'plenty of fresh air' cause?,"Why don't you get another job for a change? But I like my job. Look, digging gardens is not a job for a university graduate. But the money's not bad and there's plenty of fresh air. If I were you, I'd take some kind of direction, like teaching law. Teaching? Anything but that. It's so boring. Come on, you really must think of the future. I'll tell you what. I'd like to be a doctor. Well, you should think very seriously about that. It means a lot of study, and then working all sorts of hours. Yes, maybe. But the idea sounds interesting. Well, then, you ought to get more information about it as soon as possible. ",causes,gen,"a lot of study, and then working all sorts of hours",money's not bad,like my job,get more information,2
1072,mutual-0284-triplet-3,0,What does 'french was my best subject at school' cause?,"most of our customers are foreigners . how many foreign languages can you speak , elizabeth ? two , french and spanish . and how well can you speak them ? well , french was my best subject at school . i can read and write it pretty well . and how about your spanish ? it 's not as good as my french . i can speak it well . but my written spanish is n't good . speak spanish ",causes,gen,read and write it pretty well,best subject at school,spanish,how well can you speak,0
598,dream-0253-triplet-1,0,What desire is caused by 'parents are coming over to visit'?,"Mr. Block, I need to take a few days off because my parents are coming over to visit. But it's not really a good idea to take time off right now, you know. Well, I know. But they've never been to the UK before and they don't speak English. Hmm, you know there are thousands of tourists in London who can't speak English and they manage to get around. Yes, I know but they really expect me to be there. It's culture. Chinese parents expect their children to do things like this. I know, but truly if they care about your education, they'll understand. Well, do you think I could take maybe just two days off? Ok, two days but you must catch up with all of the work and get all of the materials. they might have difficulty in moving around",causes desire,gen,take maybe just two days off,take a few days off,get all of the materials,culture,1
202,daily-dialogue-1139-triplet-6,0,Where is 'tangerines' located?,"Have you got some nice apples in stock today ? What about these ? They are very fresh and exceptionally juicy . Are they sweet ? Very sweet . How much are they ? These are a dollar each and those are 75 cents each . All right , I'll have a dozen of the dollar ones . OK . Anything else ? Do you have any tangerines ? I'd like to have two kilograms . Yes , we've just had some wonderful tangerines in from Tailband . Here they are . How much is it in all ? Thirty dollars . fruit store",at location,gen,in stock,fruit store,sweet,Anything,1
212,daily-dialogue-1147-triplet-4,0,Where is 'robbery' located?,"Have you heard about the robbery ? I saw the whole thing happen . For real ? I was in the bank during the robbery . What went down ? Some dude came into the bank with a gun . Are you serious ? When he pulled out the gun , I got so scared . Tell me what else happened . He got the money and tried to leave . Did the cops get him ? The cops arrested him before he could even make it out the door . a gunshot can kill or injure a person a guy with a gun",at location,gen,robbery,leave,real,bank,3
3490,dream-0815-triplet-4,0,What desire is caused by 'stress'?,"We seem to be having this conversation over and over again. You're fight. Look, I know how you feel about my smoking. You don't have to tell me every day. I'm sorry. I worry about you. Let's be honest. There's always going to be a reason. After you graduate, it's going to be hard to find a job, then there will be the stress from just starting a job. OK, I get your point. It's just so hard. You don't really understand because you have never smoked. You need some help. Why don't you go to a doctor? You mean a psychiatrist? No, I don't. I mean a general practitioner. Maybe you can get a patch, or some pills, well, I don't know, something to help you with the withdrawal. Really, I believe I can quit on my own. But I'll think about it. I will. All fight. I won't mention it for a week. Then I want to know your decision. Because if you don't get some help, I need to rethink our plans. You mean you'd break our engagement over this? I can't believe it! I don't know. ",causes desire,gen,worry about you,find a job,get a patch,smoking,3
4001,dream-0496-triplet-5,0,What property does 'Mrs. Wong' have?,"Good morning, Mrs. Wong. How are you? I haven't seen you around the building for the last couple of weeks. Is everything alright? Morning, Mr. Jones. No, I haven't been out much recently. I've been feeling a bit under the weather. I'm sorry to hear that. I hope you don't mind me saying, but you don't look very well. Your face is very pale. Perhaps you need some fresh air to bring the color back to your cheeks. It's a lovely day outside today. That's just what I thought. I'm going to go for a walk in the park and then pop into the supermarket. You look as if you've lost weight as well. I haven't been eating like I usually do. Usually, I love my food, but these last two weeks I just haven't felt cooking and I've eaten very little. Most unlike me. Have you been to the doctor? What did she say? I didn't bother going to the doctor. It's nothing serious. You never know. If you've been feeling like this for two weeks, it's worth getting a check-up just to be sure. ",has property,gen,haven't been out,nothing serious,fresh air,don't look very well,3
4155,dream-0017-triplet-3,0,What is 'piano' used for?,"Are you interested in music? Yes. I like classical music. Beethoven is my favourite composer. How about you? I like all kinds of music, but jazz is my favourite and my wife is fond of rock music. You play the piano, don't you? A little bit, but my wife is much better than me. She can also play the violin. Really? I hope I can hear her play some day. Why not come to our house this weekend? We are going to have a party. I'd love to. ",used for,gen,music,about you,play the violin,play the piano,0
2774,dream-0129-triplet-9,0,What property does 'travel by train' have?,"Hello, Yang Mei. I hear you're going to the United States. Yes. I'm going with my grandma. We're going to see my parents in New Jersey. When are you leaving, then? This Friday evening. Our plane leaves at seven fifteen. How long will you be there? Six months. Six months! Do you go and see my grandparents in New York? Of course, I will. I want to see as many places as I can. How can I travel? Most people travel by car. The roads are very good. But I don't have a car and I can't drive. Is there any other way to travel? You can travel by bus. It's very cheap. Can't I travel by train? Yes, you can. The train is expensive in the States, but it's fast. Thank you very much. Well, must be off now. See you when I get back. Good luck and have a good trip! ",has property,gen,travel,How can I travel,see my parents,fast,3
3769,dream-0876-triplet-2,0,What does 'he was too tired' cause?,"Why weren't you at the German class last night, Tom? Have you given up? Well, no...I came back late yesterday and found John sleeping in the chair. He'd been writing a report all day long and he was too tired to go out again, so we gave the lesson a miss. You've missed quite a lot of lessons lately, haven't you? Are you losing interest? Yes, I'm afraid so. Neither John nor I have a gift for language. People just laugh at us when we attempt to speak German. How did you and Jane pick it up so quickly and easily? You've hardly been in Germany a month. It was neither quick nor easy. We'd both studied the language before we came, and we only needed to revise it. Anyway, all our friends here speak English very well, so we don't really need to learn German. ",causes,gen,hardly been in Germany a month,Neither John nor I have a gift for language,John sleeping in the chair,don't really need to learn German,2
3724,dream-0868-triplet-1,0,What does 'got a place at the Art College' cause?,"First. I'd like you to tell me a bit about your experience. Well. I left school after I'd done my A-levels. What subjects did you take? French. German and Art. Art? Well. I really wanted to study Art. But a friend of my father's provided with me a job-he's an accountant in the city. I see. In your application, you say that you only spent nine months with this firm of accountants. Why was that? Well, honestly, I didn't like it, so I got a place at the Art College a year ago. Did your father mind? Well, he was rather disappointed at first. He's an accountant too, you see. Have you any brothers or sisters? Two brothers, both at school. One's eleven; the other's fifteen. Right. What do you do in your spare time? I like jazz and folk music; I go to the theater occasionally and act a bit myself. I read quite a lot, and I've done a bit of photography. Also, I've traveled a lot -all over Europe. Very interesting, Mr. Brown. I think that's all I want to ask about your background. ",causes,gen,you only spent nine months,tell me a bit about your experience,only spent nine months with this firm of accountants,First.,2
2864,dream-0151-triplet-8,0,Which goal motivates the act/action 'staying here'?,"Hi, Jack. Who are you writing to? I'm writing to my parents telling them I'll stay here this summer. You're not going home? I thought you were going on a trip to Japan with your family. Well, I intended to go with them, but I thought again and changed my mind. Tell me. I'm interested in knowing what keeps you from joining your beloved family and staying here. It certainly is not studying. No, certainly not. Michael arranged for me to work at his uncle's institution. How much will you be paid? Judy, I don't do it for money, but for experience. Besides, it's voluntary work. You work without payment? That's really something. When will you leave for home? Tomorrow. We'll fly to Hawaii two days after. I really have to pack now. Go then. Have a nice vacation! I'll send you postcards. ",motivated by goal,gen,When will you leave for home,work at his uncle's institution,work,work without payment,2
4206,mutual-0215-triplet-1,0,What does 'feel sick and coughed a lot at night' cause?,"could i have a word with you , sir ? just speaking . i have to tell you that i ca n't be in today and tomorrow . so sorry to hear that . what 's wrong with you ? i feel sick and coughed a lot at night . is that serious ? you ought to see a doctor . yes , i did this in the morning . and my doctor wanted me to have a rest these 2 days . that 's good . do you suppose you will be back to the company the day after tomorrow ? ",causes,gen,be back to the company,my doctor wanted me to have a rest,ca n't be in today and tomorrow,good .,2
1499,daily-dialogue-0145-triplet-5,0,What prerequisite does 'shower' have?,"Be careful.The floor is slippery . Mom , there isn't any hot water Turn on the shower . It's getting cold . Ok . I'll check the heater . Dry yourself with the towel first . wet",has prerequisite,gen,Be careful,heater,getting cold,hot water,3
4209,mutual-0217-triplet-1,0,What desire is caused by 'this one is n't clean'?,"could you do me a favor and hand me another spoon ? this one is n't clean . sure . wait . you ordered a hamburger , did n't you ? you wo n't need one . i ordered a soup instead of fries though . ",causes desire,gen,hand me another spoon,soup,wait,wo n't need,0
3283,dream-0389-triplet-3,0,What property does 'legal' have?,": Hey, hey, neighbor. What are you doing with my trees? My wife planted that tree 25 years ago. Get off that ladder. ghbor: Listen. Even though the trees are in your yard, some of the branches hang over into mine, and I am getting sick and tired of raking up your leaves and picking up all the branches that fall off during storms throughout the year. And the walnuts off this tree ... they litter my yard and damage my lawnmower when I cut the grass. And my dog eats them, and he ends up with terrible diarrhea. : Still. You can't cut off those branches. ghbor: Watch me. It's completely legal. I check the city code and law regarding this issue, and I am well within my rights. : I'm not sure about that. Anyway, It's just not right. You didn't say anything to us about it ... ghbor: I don't have to. : Yeah, but you could have said something. Anything! I mean I want to stay on friendly terms with you, but the basic courtesy of informing your neighbors is the least you could have done. ghbor: Okay. I'm cutting down your branches. You've been informed ... now, stand back! : Hey. Don't expect an invitation to our next barbecue or book club! ghbor: See if I care. Hey, what are you doing? Stop shaking the ladder. You're acting juvenile now. Help! ",has property,gen,acting juvenile,planted that tree,city code and law,branches,2
2613,dream-0088-triplet-3,0,What property does 'art gallery' have?,"Good morning, Mr. White. I wonder if you could spare a few minutes. I'd like to ask you a few questions. Well, I can spare you a few minutes, but I'm very busy preparing for our exhibition, you know. Just a few questions. Where is it going to be held? It's going to be held in the art gallery. Who is opening it? It's going to be opened by Mr.Smith. It's quite a big exhibition, isn't it? Quite big. Some very famous paintings will be shown. I believe they're sent from different countries, aren't they? Yes, that's right. Quite an international event for our town. Well, thank you. Mr. White. Wish you every success with the exhibition! Thank you. ",has property,gen,Who is opening it,it,big,Quite big,3
2026,dream-0066-triplet-1,0,Which goal motivates the act/action 'waiting'?,"Excuse me. Are you waiting to buy today's film tickets? Yes, I am. So are all these people in front of me. Have you been here long? About 45 minutes. I've moved forward a total about 3 feet. Oh... Not at all. A young couple who have been waited for one hour ahead of me finally gave up and left. Does anyone know what caused the delay? There are just not enough people selling tickets this afternoon. I guess I should have come before lunch. Maybe you would meet the same thing because many people have been looking forward to it for a long time. Maybe it's true. ",motivated by goal,gen,Have you been here long?,buy today's film tickets,moved forward a total about 3 feet,lunch,1
1053,mutual-0279-triplet-4,0,What does 'so much to get ready' cause?,"mike , come here , please . i 'm coming , mom . it looks like you 're very busy . is someone coming this afternoon ? yes , some of my friends are coming over this afternoon . there 's still so much to get ready . is there anything i can do to help you ? sure , i still need to get some drinks . i 'd like to have coffee , water , fruit juice and some cola . i 'll go and buy some fruit juice and cola and then i 'll make some coffee . do you know how to make coffee ? yes , aunt joan taught mary and me when we visited her last week . so i can make very nice coffee now . ",causes,gen,someone coming,very busy,my friends are coming over,taught mary and me,1
1322,daily-dialogue-0075-triplet-1,0,What is an antonym of 'busy'?,"Are you free on the thirteenth in the afternoon ? No I'm afraid not . I'm meeting Ruth then . How about the fourteenth in the morning ? I'm sorry . I'm attending a meeting at the Hilton then . What about the next day ? No . I'm busy then too . I'm meeting Dorothy Heath at North Bridge Road . Are you free on Thursday afternoon ? Yes , I think I am . Let's meet for lunch at mouth restaurant . Good idea ! Is two o'clock okay ? That's fine . See you there ! ",antonym,gen,Good idea,free,No .,fourteenth in the morning,1
1908,dream-0037-triplet-4,0,What is 'go back to school' obstructed by?,"Did you get the injury playing football, Jim? Yes. One of the boys kicked my foot instead of the ball. The best thing for you to do is to rest your leg for 48 hours. When can I go back to school? You can go back in 4 days, but you'll need to avoid sports for a month. ",obstructed by,gen,avoid sports,ball,injury,rest your leg for 48 hours,3
1039,mutual-0275-triplet-4,0,Where is 'restaurant' located?,"ma'am , you forgot your phone . oh , thanks , i could n't live without this little thing . i know what you mean . it is of great significance to you . so did you enjoy your dinner ? oh yes , everything was just perfect . it 's so hard to take the whole family out to eat , but your restaurant was perfect . johnny had his own place to play in and i had time to talk with my sisters and their husbands . i 'm glad to hear it . our kids area is always popular . ",at location,gen,dinner,johnny had his own place to play,restaurant,i could n't live without this little thing,0
2221,mutual-0096-triplet-5,0,What property does 'traveling' have?,"being away from home for college can be stressful . besides all the pressures of study , there 's the pressure on your pocket . today , let 's go to a university to find out . excuse me . can i ask you a few questions ? well , ok . how do you find the cost of living in the city ? everything is expensive , including clothing , housing and traveling . so what do you spend most on ? transport i think . for food , if i cook myself , it 's not expensive at all . for clothing , i bring my clothes here from my home country where there nice and cheap . but every week i have to spend more than 100 pounds on the trains . having an interview",has property,gen,expensive,spend more than 100 pounds,go to a university,ask you a few questions,0
1110,mutual-0295-triplet-3,0,What does 'i was just looking out the window' cause?,"oh , i 'm terribly sorry , sir . i did n't see you stop . well , that was probably because you were talking on your mobile phone . sir , i , ah , do n't know what you 're talking about . i was just looking out the window . young lady , i saw you in my mirror . you had the phone up to your ear the whole time . no , i was just doing my hair . ",causes,gen,had the phone up to your ear,talking,in my mirror,did n't see you stop,3
36,daily-dialogue-1013-triplet-3,0,What prerequisite does 'haircut' have?,"Good morning , sir . Good morning . How do you want it , sir ? Just take a little off on the top and shorten the back . But please don't make it too short . How about your sideburns ? Just to the bottom of my ears . By the way , I'd like a shave , too . All right ... Tilt your head to the right , please . How much is it ? Exactly five dollars . Here you are . Thank you and goodbye . You are welcome , sir . Good-bye . haircut",has prerequisite,gen,haircut,sideburns,welcome,Tilt your head,3
2694,dream-0114-triplet-7,0,What does 'coming with me' cooccur with?,"Hello, Jim. Where are you going? To the cinema. What about coming with me? No, thanks. I'm going home. My friend's expecting me. What a pity! I believe it's a very good film. Do you go to the cinema a lot? Once a week. Most nights I sit at home and watch TV. Oh, I see. By the way, where are you going for your holidays this year? I don't know yet. My wife's going to her mother's for a couple of weeks. She lives by the sea, you know. Oh, does she? That's convenient. Yes, but I want to go to the country. Don't you like the sea? Yes, very much. But I need peace and quiet when I'm on holiday. watch a film",happens simultaneously,gen,expecting me,To the cinema,does,sit at home and watch TV,1
3293,dream-0393-triplet-1,0,What is implied by 'hardly a cloud in the sky'?,"A lovely day, isn't it? It is. It seems it will be a fine all day. I think it will be a dry day. There's hardly a cloud in the sky. We'll have a heat wave in the afternoon. I'm afraid. It's very hot today. No wind at alt. You're fight. There's hardly a breath of air. By the way, did you watch the weather forecast on the television? Yes, it is said a high pressure area would remain to the southwest of England. There would be a little rain or showers here or there, but bright weather the rest of the day. ",implies,gen,dry day,watch the weather forecast,heat wave,very hot,0
