Unnamed: 0,video-id,fold-ind,startphrase,sent1,sent2,gold-source,ending0,ending1,ending2,ending3,label
969,dream-0606-triplet-1,0,What is 'join me at the gym' obstructed by?,fake_sent1,What is 'join me at the gym' obstructed by?,gen,never go to the gym,lazy,impossible to get enough people together,watch sports on TV,1
2457,mutual-1152-triplet-1,0,What prerequisite does 'do n't worry' have?,fake_sent1,What prerequisite does 'do n't worry' have?,gen,not sure,worry,heard them saying good things about it,painting,2
4093,dream-0522-triplet-13,0,What is implied by 'light lunch'?,fake_sent1,What is implied by 'light lunch'?,gen,move around and talk to each other,did some thing similar,use the conference room,no,0
1720,daily-dialogue-0445-triplet-1,0,What prerequisite does 'bus pass' have?,fake_sent1,What prerequisite does 'bus pass' have?,gen,bus pass,money,cash,get one,2
1967,dream-0047-triplet-11,0,What does 'prepare for the performance' cause?,fake_sent1,What does 'prepare for the performance' cause?,gen,She is busy with her dancing class,no,Do you have one,crazy about dancing,0
3386,dream-0442-triplet-3,0,What does 'thunder' cooccur with?,fake_sent1,What does 'thunder' cooccur with?,gen,lightning quickly beats the air,lightning,awake,lightning is very high in the sky,1
302,daily-dialogue-1189-triplet-2,0,Which goal motivates the act/action 'ring the service button'?,fake_sent1,Which goal motivates the act/action 'ring the service button'?,gen,complimentary fruit tray,learn,need anything else,I made it myself,2
391,daily-dialogue-1228-triplet-1,0,What is 'returning your phone call' the social norm for?,fake_sent1,What is 'returning your phone call' the social norm for?,gen,acting up,messing up in school,What was he doing,calling,3
4243,mutual-0242-triplet-3,0,What does 'ca n't talk in the classroom' cause?,fake_sent1,What does 'ca n't talk in the classroom' cause?,gen,talk to her in a shopping center,do n't you try it,dislike ringing people up,get in touch with your friends,0
2210,mutual-0084-triplet-2,0,What desire is caused by 'cold'?,fake_sent1,What desire is caused by 'cold'?,gen,ready to go shopping,move the car,put on a coat,wait for it to clear up,2
3747,dream-0871-triplet-3,0,What is 'go to Columbia University' obstructed by?,fake_sent1,What is 'go to Columbia University' obstructed by?,gen,don't think they have a good teaching school,very far from where my family lives,make new friends,college,1
26,daily-dialogue-1011-triplet-4,0,When does 'sleep' happen?,fake_sent1,When does 'sleep' happen?,gen,sleep,Good morning,last night,night,3
343,daily-dialogue-1203-triplet-9,0,Where is 'operation' located?,fake_sent1,Where is 'operation' located?,gen,be all right,hospital,crossing just behind his house,no,1
565,dream-0243-triplet-4,0,What does 'hurt himself in the left left' cause?,fake_sent1,What does 'hurt himself in the left left' cause?,gen,in the hospital,headache,Mum asked me to see her nephew,admitted to hospital,3
319,daily-dialogue-1194-triplet-6,0,What desire is caused by 'got a meeting in half an hour'?,fake_sent1,What desire is caused by 'got a meeting in half an hour'?,gen,Hi,had a good time,What's new,won't keep you,3
2579,daily-dialogue-3521-triplet-6,0,Which goal motivates the act/action 'figuring out my budget'?,fake_sent1,Which goal motivates the act/action 'figuring out my budget'?,gen,figuring out my budget,pay my bills,spend $ 300 a month,save the rest,3
2226,mutual-0096-triplet-10,0,What does 'i have to spend more than 100 pounds on the trains' cause?,fake_sent1,What does 'i have to spend more than 100 pounds on the trains' cause?,gen,transport,pressure on your pocket,it 's not expensive,bring my clothes,0
3080,dream-0335-triplet-1,0,"What does 'can't sleep well,' cause?",fake_sent1,"What does 'can't sleep well,' cause?",gen,how long have you had this problem,kill yourself,have headaches,in the middle of some important business,2
2400,mutual-1121-triplet-1,0,What is 'going on a trip to japan with your family' obstructed by?,fake_sent1,What is 'going on a trip to japan with your family' obstructed by?,gen,"hi , jack",not going home,work at his uncle 's institution,changed my mind,1
2098,mutual-0011-triplet-7,0,What does 'buy an app' cause?,fake_sent1,What does 'buy an app' cause?,gen,stop those ads,appears suddenly on my computer screen,focus,i can write my paper,0
2019,dream-0064-triplet-2,0,What prerequisite does 'toy store work' have?,fake_sent1,What prerequisite does 'toy store work' have?,gen,toys,major,qualifications,How soon,2
2511,mutual-1196-triplet-3,0,What is implied by 'i go to bed at about 9:15'?,fake_sent1,What is implied by 'i go to bed at about 9:15'?,gen,i wake up really early,i do n't,do n't go to bed so late,rebecca,1
2099,mutual-0013-triplet-1,0,What prerequisite does 'i 've always chosen my husband 's and my son 's clothes' have?,fake_sent1,What prerequisite does 'i 've always chosen my husband 's and my son 's clothes' have?,gen,shopping,good taste,buy a suit,smart,1
2590,dream-0080-triplet-3,0,Which goal motivates the act/action 'bought this particular computer'?,fake_sent1,Which goal motivates the act/action 'bought this particular computer'?,gen,given you so much trouble,own a personal computer,send e-mails,bought this particular computer,2
3973,dream-0493-triplet-14,0,What property does 'qualifications' have?,fake_sent1,What property does 'qualifications' have?,gen,graduated from Peterson Secretary School,enjoyed meeting and talking with you,excellent,tell me what you,2
2599,dream-0080-triplet-12,0,What is 'Internet' used for?,fake_sent1,What is 'Internet' used for?,gen,shop,shop online,Keeping track of my bank account,online shopping,1
4146,dream-0010-triplet-1,0,Where is 'her telephone number' located?,fake_sent1,Where is 'her telephone number' located?,gen,written it down,on your desk,wouldn't say anything,important,1
2052,mutual-0001-triplet-8,0,What is implied by 'best piano'?,fake_sent1,What is implied by 'best piano'?,gen,learn how to play the piano,made,most famous brand,our goods are always dependable,2
995,dream-0606-triplet-27,0,What does 'offto the gym' cause?,fake_sent1,What does 'offto the gym' cause?,gen,look good,join me at the gym,good looks,offto the gym,0
1445,daily-dialogue-0122-triplet-2,0,What does 'not very much to my liking' cause?,fake_sent1,What does 'not very much to my liking' cause?,gen,dating,keep away,have no one to turn to right now,he ’ s not very much to my liking,1
2301,mutual-1032-triplet-1,0,Which goal motivates the act/action 'car wash'?,fake_sent1,Which goal motivates the act/action 'car wash'?,gen,yard sale,raise a lot of money,raising money,good ideas,2
1083,mutual-0290-triplet-4,0,What does 'lack batteries' cause?,fake_sent1,What does 'lack batteries' cause?,gen,did n't work,change any of the functions,the matter with it,remote does n't work,3
1631,daily-dialogue-0321-triplet-4,0,What prerequisite does 'get the job done' have?,fake_sent1,What prerequisite does 'get the job done' have?,gen,Cheer up,My manager jumped on me,clumsy,shape up,3
2557,daily-dialogue-3514-triplet-1,0,What does 'she would go out with me' cause?,fake_sent1,What does 'she would go out with me' cause?,gen,going fishing,group date,no dating,grinning,3
2125,mutual-0024-triplet-1,0,What does 'romantic stuff' cause?,fake_sent1,What does 'romantic stuff' cause?,gen,skip over this part and get to the good stuff,rescued the princess from her kidnappers,go to sleep,kissing,3
674,dream-0267-triplet-2,0,What desire is caused by 'hungry'?,fake_sent1,What desire is caused by 'hungry'?,gen,buy yoghurt,just a snack,fat,be home soon,1
3036,dream-0317-triplet-2,0,What desire is caused by 'Closed Tuesdays'?,fake_sent1,What desire is caused by 'Closed Tuesdays'?,gen,don't think it's open,go on that tour,come back tomorrow,Ok with me,2
305,daily-dialogue-1189-triplet-5,0,What happens after 'complimentary fruit tray'?,fake_sent1,What happens after 'complimentary fruit tray'?,gen,gotta run,food will be ready soon,waiter is busy,ring the service button,1
3957,dream-0491-triplet-9,0,What is 'got rid of the old fridge'?,fake_sent1,What is 'got rid of the old fridge'?,gen,Oh,problems,send someone to have a look at it,I,1
2873,dream-0154-triplet-1,0,Which goal motivates the act/action 'waiting for the bus'?,fake_sent1,Which goal motivates the act/action 'waiting for the bus'?,gen,have only ten minutes,How often does the bus run,going to the station,missed a No,2
1165,daily-dialogue-0009-triplet-1,0,What is implied by 'You did a fabulous job'?,fake_sent1,What is implied by 'You did a fabulous job'?,gen,did a fabulous job,I passed the test,passed the test,Tell me,1
203,daily-dialogue-1139-triplet-7,0,Where is 'apples' located?,fake_sent1,Where is 'apples' located?,gen,in stock,sweet,fruit store,tangerines,2
654,dream-0262-triplet-2,0,What desire is caused by 'walking to a very high floor'?,fake_sent1,What desire is caused by 'walking to a very high floor'?,gen,helpful,Cheer up,wish we had taken the lift,It's already on the 8th floor,2
3091,dream-0339-triplet-1,0,What subevent does 'been anyway' have?,fake_sent1,What subevent does 'been anyway' have?,gen,get a higher position,visiting the plant,going to the office,what are they,1
2990,dream-0305-triplet-4,0,What is 'aspirin'?,fake_sent1,What is 'aspirin'?,gen,aspirin,please,medicine,do nothing but call for a doctor,2
61,daily-dialogue-1022-triplet-5,0,What prerequisite does 'new identification card' have?,fake_sent1,What prerequisite does 'new identification card' have?,gen,ID card is lost,residence booklet,new identification card,What's your name,1
2712,dream-0116-triplet-5,0,Where is 'sports center' located?,fake_sent1,Where is 'sports center' located?,gen,stay for a long time,wonderful,do a lot of sports,pool,2
214,daily-dialogue-1147-triplet-6,0,What does 'a guy with a gun' cause?,fake_sent1,What does 'a guy with a gun' cause?,gen,got the money and tried to leave,Are you serious,got so scared,robbery,3
934,dream-0603-triplet-1,0,What desire is caused by 'weather is warming up'?,fake_sent1,What desire is caused by 'weather is warming up'?,gen,get some exercise,get anything decent,tell you at first that I only got 150 dollars,come to the right place,0
2123,mutual-0021-triplet-5,0,What is 'exercising' obstructed by?,fake_sent1,What is 'exercising' obstructed by?,gen,thinking about exercising,outdoor activities,working,keep healthy,2
2846,dream-0149-triplet-7,0,What does 'write your own project' cause?,fake_sent1,What does 'write your own project' cause?,gen,it,copy the book,finished your project,won't know,2
2720,dream-0117-triplet-2,0,Which goal motivates the act/action 'going with me to the station'?,fake_sent1,Which goal motivates the act/action 'going with me to the station'?,gen,see me off,seeing you off,have a good trip,must be off now,1
4048,dream-0499-triplet-6,0,Where is 'rental shop' located?,fake_sent1,Where is 'rental shop' located?,gen,Room 1203,see the island by bicycle,No.100 Teckman Street,see you,2
1843,dream-0021-triplet-3,0,What is implied by 'I must write some emails.'?,fake_sent1,What is implied by 'I must write some emails.'?,gen,occupied,Great idea,Children's World,don't have to write,0
70,daily-dialogue-1048-triplet-1,0,What is 'won't remember' similar to?,fake_sent1,What is 'won't remember' similar to?,gen,won't remember,How old is she,yes,forgetful,3
2169,mutual-0049-triplet-2,0,What is 'snacks' used for?,fake_sent1,What is 'snacks' used for?,gen,snacks and pillows,dumplings,comfortable,trip,2
3765,dream-0875-triplet-3,0,Which goal motivates the act/action 'asked your parents'?,fake_sent1,Which goal motivates the act/action 'asked your parents'?,gen,apply for admission to the engineering college,I,studies,I have.,0
1918,dream-0038-triplet-8,0,What does 'more people out of work there than there are here' cause?,fake_sent1,What does 'more people out of work there than there are here' cause?,gen,everyone's speaking Spanish,people out of work,go out today,not able to find a job,3
830,dream-0589-triplet-3,0,When does 'terrible accident' happen?,fake_sent1,When does 'terrible accident' happen?,gen,anything I can do for you,motorcycle race,while you were in the hospital,accident,1
1558,daily-dialogue-0163-triplet-2,0,What happens after 'Remind'?,fake_sent1,What happens after 'Remind'?,gen,give you a locker tomorrow,pick one up,buy your own,forgot,3
2458,mutual-1152-triplet-2,0,What is implied by 'was great'?,fake_sent1,What is implied by 'was great'?,gen,great,art teacher seemed really pleased with it,do n't worry,heard them saying good things about it,1
591,dream-0251-triplet-2,0,What is implied by 'had tea in their houses'?,fake_sent1,What is implied by 'had tea in their houses'?,gen,you stay,friendly,cooked all our meals over an open fire,some friends went along with us,1
2601,dream-0082-triplet-1,0,What does 'MF 650' have?,fake_sent1,What does 'MF 650' have?,gen,second-hand car,MS 560 or MF 558,excellent condition,compact,3
718,dream-0274-triplet-9,0,What is 'What's in the bag' used for?,fake_sent1,What is 'What's in the bag' used for?,gen,handbag,leave,find it,What's in the bag,2
785,dream-0572-triplet-13,0,Where is 'lying out in the sun' located?,fake_sent1,Where is 'lying out in the sun' located?,gen,lying out in the sun,sand,sun,beach,3
980,dream-0606-triplet-12,0,When does 'swimming' happen?,fake_sent1,When does 'swimming' happen?,gen,sports,vacation,cycling,exercise,1
3670,dream-0854-triplet-2,0,What is 'get another job' obstructed by?,fake_sent1,What is 'get another job' obstructed by?,gen,get more money,I,isn't as easy,I like the job I have now,3
1050,mutual-0279-triplet-1,0,What is implied by 'someone coming this afternoon'?,fake_sent1,What is implied by 'someone coming this afternoon'?,gen,someone,coming,very busy,know how to make coffee,2
1079,mutual-0288-triplet-2,0,What is 'helga or josephine'?,fake_sent1,What is 'helga or josephine'?,gen,idea,strong name,selfish,baby,1
872,dream-0599-triplet-7,0,What desire is caused by 'find a job'?,fake_sent1,What desire is caused by 'find a job'?,gen,cheaper,it is,moving to London,find a job,2
1745,daily-dialogue-0495-triplet-1,0,What does 'I had to eat first' cause?,fake_sent1,What does 'I had to eat first' cause?,gen,But .,I missed the beginning of it,my wife preferred to see the old film,I did .,1
3514,dream-0820-triplet-2,0,What does 'watching comedy' cause?,fake_sent1,What does 'watching comedy' cause?,gen,Laughter,do,learned this during a battle with an illness,smile,0
675,dream-0267-triplet-3,0,What desire is caused by 'eating supper at home'?,fake_sent1,What desire is caused by 'eating supper at home'?,gen,let's go,bread and juice,eating supper at home,just a snack,3
2947,dream-0172-triplet-1,0,What subevent does 'visit my grandma' have?,fake_sent1,What subevent does 'visit my grandma' have?,gen,Hi.,Mike,went for a walk,Weekend,2
703,dream-0272-triplet-11,0,Which goal motivates the act/action 'go to the post office'?,fake_sent1,Which goal motivates the act/action 'go to the post office'?,gen,send a letter,walk to the post office,post office entrance,mail box up the street,0
3795,dream-0881-triplet-3,0,What property does 'walking in the mountains' have?,fake_sent1,What property does 'walking in the mountains' have?,gen,trip in Nepal,hard,good,air is very thin,1
1992,dream-0056-triplet-5,0,What is 'Please follow me' a manner of?,fake_sent1,What is 'Please follow me' a manner of?,gen,I'll show you the road,gate of the post office,Post office,tell me where the post office is,0
979,dream-0606-triplet-11,0,What is 'playing baseball' obstructed by?,fake_sent1,What is 'playing baseball' obstructed by?,gen,stay in shape,How about sports,pretty lazy,impossible to get enough people together,3
1882,dream-0034-triplet-2,0,What is implied by 'there's so much to do'?,fake_sent1,What is implied by 'there's so much to do'?,gen,Georgia is far away,having lunch with Georgia,we shouldn't sit here doing nothing,shouldn't sit here doing nothing,3
282,daily-dialogue-1178-triplet-13,0,What is 'play cards' distinct from?,fake_sent1,What is 'play cards' distinct from?,gen,listened to records and studied,forgot our date,studied,repaired,0
3694,dream-0859-triplet-5,0,Where is 'watch a soccer match' located?,fake_sent1,Where is 'watch a soccer match' located?,gen,a very English game,at the local stadium,favourite game is cricket,Commonwealth countries,1
2983,dream-0304-triplet-1,0,What is 'credit card' used for?,fake_sent1,What is 'credit card' used for?,gen,Thank you,awfully sorry,pay,Visa Card,2
195,daily-dialogue-1136-triplet-4,0,What happens after 'feel well enough'?,fake_sent1,What happens after 'feel well enough'?,gen,miss a day of school,go to school,went to school,gone to school,1
1895,dream-0035-triplet-6,0,What is 'as good as seeing it at home' obstructed by?,fake_sent1,What is 'as good as seeing it at home' obstructed by?,gen,that,seeing it at home,wasn't really what I expected.,it won't be on video till next year,3
1280,daily-dialogue-0064-triplet-4,0,What does 'write you a ticket' cause?,fake_sent1,What does 'write you a ticket' cause?,gen,write you a ticket,go to court,court,not,2
2702,dream-0115-triplet-2,0,Which goal motivates the act/action 'Work harder'?,fake_sent1,Which goal motivates the act/action 'Work harder'?,gen,do better,interested in football,worked hard enough,French exam,0
3408,dream-0800-triplet-5,0,What does 'it's not good for the public to see that' cause?,fake_sent1,What does 'it's not good for the public to see that' cause?,gen,have fun,winning,can't exactly go to hang with my friends,fun,2
2894,dream-0159-triplet-3,0,What desire is caused by 'company is paying all my expenses'?,fake_sent1,What desire is caused by 'company is paying all my expenses'?,gen,in town,chosen to go back,hope it goes well,How many,0
631,dream-0260-triplet-3,0,What does 'ate something bad at lunch' cause?,fake_sent1,What does 'ate something bad at lunch' cause?,gen,walk to the school clinic,not feeling well,I,send you to the clinic,1
1006,dream-0607-triplet-9,0,Which goal motivates the act/action 'studying a lot recently'?,fake_sent1,Which goal motivates the act/action 'studying a lot recently'?,gen,asking questions,pay more attention to my weak subjects,My English class ran late again,do well in final exam,3
2892,dream-0159-triplet-1,0,Which goal motivates the act/action 'in town'?,fake_sent1,Which goal motivates the act/action 'in town'?,gen,find a job close to home,job interview,the company is paying all my expenses,How nice,1
928,dream-0602-triplet-12,0,Which goal motivates the act/action 'camping'?,fake_sent1,Which goal motivates the act/action 'camping'?,gen,final exam,save money,rent the equipment you need,camping,1
792,dream-0573-triplet-6,0,What is 'reading it' obstructed by?,fake_sent1,What is 'reading it' obstructed by?,gen,"don't like Dickens at all really, the author, indeed, I am starting to like the whole course less and less",have to read it,the curse,drifting away,3
4183,dream-0703-triplet-6,0,What is implied by 'My father was killed in that bombing'?,fake_sent1,What is implied by 'My father was killed in that bombing'?,gen,I always took it with me,peaceful life,pictures were destroyed,sad memories,3
2044,dream-0430-triplet-4,0,What does 'attended some lectures on taking exams' cause?,fake_sent1,What does 'attended some lectures on taking exams' cause?,gen,feel nervous,can't help it,lectures on taking exams,can handle exams easily,3
1040,mutual-0276-triplet-1,0,Where is 'jackson college language school' located?,fake_sent1,Where is 'jackson college language school' located?,gen,jackson college language school,language,learn a foreign language,ad,2
621,dream-0258-triplet-3,0,What desire is caused by 'see the accident'?,fake_sent1,What desire is caused by 'see the accident'?,gen,called the police,remember,report the accident,watch,0
1038,mutual-0275-triplet-3,0,Where is 'restaurant' located?,fake_sent1,Where is 'restaurant' located?,gen,eat,kids area,restaurant,i could n't live without this little thing,0
2040,dream-0319-triplet-7,0,What prerequisite does 'picnic' have?,fake_sent1,What prerequisite does 'picnic' have?,gen,drinks,watching the sea,pack beach towels,food,3
484,dream-0221-triplet-2,0,What prerequisite does 'return it' have?,fake_sent1,What prerequisite does 'return it' have?,gen,refund,no charge at all,within 30 days,safe place,2
2183,mutual-0051-triplet-5,0,What does 'did n't get much sleep' cause?,fake_sent1,What does 'did n't get much sleep' cause?,gen,party lasted very long,have the party,tired,did n't get much sleep,2
3032,dream-0316-triplet-3,0,What happens after 'get some ice'?,fake_sent1,What happens after 'get some ice'?,gen,burned my finger,put it on your finger,the salad's almost ready,The ice really works,1
2888,dream-0158-triplet-2,0,What happens after 'graduation'?,fake_sent1,What happens after 'graduation'?,gen,go to Hong Kong University,go to university,go far,medicine,0
3319,dream-0413-triplet-1,0,What is implied by 'stopped asking my parents for money'?,fake_sent1,What is implied by 'stopped asking my parents for money'?,gen,They never forced me to do anything I didn't want to do,allowed you to come to study in England on your own,independent of your parents,you,2
1705,daily-dialogue-0437-triplet-2,0,What is 'speaking out in class' a manner of?,fake_sent1,What is 'speaking out in class' a manner of?,gen,don't know what his problem is,have a talk,messing around last week in class,what did he do,2
2455,mutual-1151-triplet-1,0,What does 'snowing' cause?,fake_sent1,What does 'snowing' cause?,gen,traffic is moving slowly,have dinner together,"hi , maggie",take your time,0
505,dream-0225-triplet-4,0,What is 'buy her a present' the social norm for?,fake_sent1,What is 'buy her a present' the social norm for?,gen,choose one for her,birthday,buy her a present,day after tomorrow,1
1175,daily-dialogue-0011-triplet-3,0,What is 'Kind acknowledgments' used for?,fake_sent1,What is 'Kind acknowledgments' used for?,gen,show one's good attainment,show their good attainment,leave a good impression on others,interview,0
410,daily-dialogue-1254-triplet-2,0,What does 'invited a lot of friends' cause?,fake_sent1,What does 'invited a lot of friends' cause?,gen,"Hello , Pam",a lot of people inside,invited a lot of friends,lot of people inside,1
4035,dream-0498-triplet-6,0,Where is 'Ottawa' located?,fake_sent1,Where is 'Ottawa' located?,gen,staggered,mountain lake cycle tour,first group will leave,university radio,2
184,daily-dialogue-1103-triplet-1,0,What is implied by 'sold out all the newspapers'?,fake_sent1,What is implied by 'sold out all the newspapers'?,gen,so many extra gifts left,good job,customers didn't want them,job is tiring,1
3954,dream-0491-triplet-6,0,What does 'don't think we can manage until the weekend' cause?,fake_sent1,What does 'don't think we can manage until the weekend' cause?,gen,send someone over this afternoon,could you pay us back,Thank you,get someone to come around at the weekend,0
3301,dream-0402-triplet-3,0,What subevent does 'I hardly ever send any letters' have?,fake_sent1,What subevent does 'I hardly ever send any letters' have?,gen,I don't have any,write to her,buy stamps,letter from my mum,0
3862,dream-0458-triplet-1,0,What property does 'smells' have?,fake_sent1,What property does 'smells' have?,gen,smell,the case.,bring back more memories,at home,2
4092,dream-0522-triplet-12,0,What desire is caused by 'light lunch'?,fake_sent1,What desire is caused by 'light lunch'?,gen,most people will be able to come,how many should I cater for,catering,I can do that where will you be holding it,2
1415,daily-dialogue-0112-triplet-5,0,What is 'make a cal' used for?,fake_sent1,What is 'make a cal' used for?,gen,effort,chance that might be suitable for you,recommend,see if I can help,3
1711,daily-dialogue-0441-triplet-1,0,What does 'the problem' cause?,fake_sent1,What does 'the problem' cause?,gen,didn't add to the experience,try it again,I didn't really like it,don't think that the service was good,2
1013,mutual-0255-triplet-3,0,What does 'it 's not easy to understand' cause?,fake_sent1,What does 'it 's not easy to understand' cause?,gen,most of the children are bored with it,makes the subject very exciting,do very well in the maths tests,do n't like physics very much,0
3061,dream-0328-triplet-3,0,What is implied by 'we all watch and listen to him very carefully'?,fake_sent1,What is implied by 'we all watch and listen to him very carefully'?,gen,we are never allowed to do anything without watching,His classes are always lively and interesting,a little thin man who smiles a lot,listen to him very carefully,1
504,dream-0225-triplet-3,0,What prerequisite does 'give her a record' have?,fake_sent1,What prerequisite does 'give her a record' have?,gen,choose one for her,give her a record,buy her a present,nice box of chocolates,0
3494,dream-0815-triplet-8,0,Which goal motivates the act/action 'get a patch'?,fake_sent1,Which goal motivates the act/action 'get a patch'?,gen,smoking,don't have to tell me,help you with the withdrawal,break our engagement,2
1448,daily-dialogue-0123-triplet-2,0,What property does 'driver' have?,fake_sent1,What property does 'driver' have?,gen,still working,quite fit for a driver,tired,work,2
3945,dream-0490-triplet-5,0,What does 'leaving it in' cause?,fake_sent1,What does 'leaving it in' cause?,gen,hurts so much,Good morning,doesn't seem to fit right,it hurt so much that I just couldn't stand it any longer,0
2708,dream-0116-triplet-1,0,Where is 'sports center' located?,fake_sent1,Where is 'sports center' located?,gen,Mill Road,Saturday,very good,wonderful,0
2115,mutual-0015-triplet-5,0,What does 'dangerous' cause?,fake_sent1,What does 'dangerous' cause?,gen,dangerous,fall,i fall,fine,1
2855,dream-0150-triplet-6,0,What does 'can't bear the rudeness of my boss' cause?,fake_sent1,What does 'can't bear the rudeness of my boss' cause?,gen,open a dance school,left my position,got to think about it seriously,can't do that forever,1
1198,daily-dialogue-0017-triplet-2,0,What is 'pet lizard' capable of?,fake_sent1,What is 'pet lizard' capable of?,gen,afraid of strangers,heavy,Ahahah,bite,3
3941,dream-0490-triplet-1,0,What property does 'new tooth' have?,fake_sent1,What property does 'new tooth' have?,gen,clean,set it a little more,Not so good,hurt so much,2
65,daily-dialogue-1024-triplet-4,0,Where is 'flowers' located?,fake_sent1,Where is 'flowers' located?,gen,little bells,bouquet,short flowers,they,1
3929,dream-0488-triplet-1,0,What desire is caused by 'have a small problem'?,fake_sent1,What desire is caused by 'have a small problem'?,gen,find one opposite to a supermarket,problem,modern,help us,3
3701,dream-0861-triplet-3,0,What is 'go back and talk to them' obstructed by?,fake_sent1,What is 'go back and talk to them' obstructed by?,gen,a letter from the school,let them down.,used to hate school,none of the teachers liked me,2
1299,daily-dialogue-0068-triplet-11,0,What does 'I will ask them' cause?,fake_sent1,What does 'I will ask them' cause?,gen,warmer,it is centrally controlled,no buttons on the air conditioning,can't change it,0
266,daily-dialogue-1171-triplet-1,0,What does 'bad news' cause?,fake_sent1,What does 'bad news' cause?,gen,got him away to hospital,felt frightened,come to life,Wish him to be healthy soon,1
1860,dream-0028-triplet-4,0,What does '$15' cause?,fake_sent1,What does '$15' cause?,gen,calculate it,$15,pay the bill,Keep the change,3
74,daily-dialogue-1048-triplet-5,0,What is implied by 'She's eighty-seven'?,fake_sent1,What is implied by 'She's eighty-seven'?,gen,Can you help me,eighty-seven,old age,Ah,2
1628,daily-dialogue-0321-triplet-1,0,What does 'too clumsy' cause?,fake_sent1,What does 'too clumsy' cause?,gen,My manager jumped on me for my mistake today,Why,down in spirits,have you had your supper,0
174,daily-dialogue-1095-triplet-3,0,What does 'the train is delayed' cause?,fake_sent1,What does 'the train is delayed' cause?,gen,waiting for ages,been late for my meetings,me too .,Here it comes now,1
2630,dream-0099-triplet-3,0,Which goal motivates the act/action 'phoning about the job'?,fake_sent1,Which goal motivates the act/action 'phoning about the job'?,gen,speak two foreign languages,special skills,it was right up my street,degree in English,2
3275,dream-0381-triplet-5,0,Which goal motivates the act/action 'going to night school'?,fake_sent1,Which goal motivates the act/action 'going to night school'?,gen,going to night school,learning Japanese,going to school,exam,1
1287,daily-dialogue-0067-triplet-2,0,What subevent does 'work' have?,fake_sent1,What subevent does 'work' have?,gen,one,one chance,travel twice every year,busy with your work,2
2358,mutual-1072-triplet-5,0,What prerequisite does 'eat' have?,fake_sent1,What prerequisite does 'eat' have?,gen,tennis lesson,knives,i 'm hungry,had dinner yet,1
1081,mutual-0290-triplet-2,0,What does 'dvd player' have?,fake_sent1,What does 'dvd player' have?,gen,dvd player,exchange,remote,remote does n't work,2
1747,daily-dialogue-0784-triplet-1,0,What does 'portable TV' have?,fake_sent1,What does 'portable TV' have?,gen,TV,something good and informative,interesting,screen,3
1254,daily-dialogue-0047-triplet-3,0,What is 'fish'?,fake_sent1,What is 'fish'?,gen,little box,pet,pets,rent this apartment,2
3125,dream-0350-triplet-7,0,What does 'keep much information' cause?,fake_sent1,What does 'keep much information' cause?,gen,computers,made smaller than a book,greatly changed our lives,worked very slow,2
143,daily-dialogue-1073-triplet-7,0,What is 'Greetings' the social norm for?,fake_sent1,What is 'Greetings' the social norm for?,gen,shorten the distance between you and the interviewer,present the best of yourself,in the interview,polite words,2
2908,dream-0161-triplet-5,0,What property does 'sports shoes' have?,fake_sent1,What property does 'sports shoes' have?,gen,strong,good,iron shoes,no,0
991,dream-0606-triplet-23,0,"What does 'stay in shape,' cause?",fake_sent1,"What does 'stay in shape,' cause?",gen,look good,join me at the gym,stay in shape,big bag,0
399,daily-dialogue-1242-triplet-3,0,Where is 'walk' located?,fake_sent1,Where is 'walk' located?,gen,walk,standing here in the cold wind,Mary,park,3
510,dream-0227-triplet-2,0,What property does 'summer' have?,fake_sent1,What property does 'summer' have?,gen,too warm,don't think he's right,fine weather,neither too hot nor too cold,0
887,dream-0600-triplet-10,0,What is 'reach class in time' obstructed by?,fake_sent1,What is 'reach class in time' obstructed by?,gen,important books,go to the swimming pool,read some weekly publications,running late,3
2091,mutual-0010-triplet-8,0,Where is 'famous people' located?,fake_sent1,Where is 'famous people' located?,gen,art exhibition,pop concerts,exhibitions,exhibition hall,2
2611,dream-0088-triplet-1,0,What is 'spare a few minutes' obstructed by?,fake_sent1,What is 'spare a few minutes' obstructed by?,gen,ask you a few questions,busy preparing for our exhibition,sent from different countries,Quite big,1
2393,mutual-1105-triplet-2,0,Where is 'tea set' located?,fake_sent1,Where is 'tea set' located?,gen,around the corner,sale,next door,teahouse,3
3432,dream-0805-triplet-4,0,Which goal motivates the act/action 'Education'?,fake_sent1,Which goal motivates the act/action 'Education'?,gen,world's a very different place now,Brazil will be a great economic power,excellent education systems,improve their lives,3
3355,dream-0431-triplet-1,0,What does 'late for class within this week' cause?,fake_sent1,What does 'late for class within this week' cause?,gen,disturbed the teacher's class,batteries had run out,15 minutes late for class,didn't wake me up,0
516,dream-0227-triplet-8,0,What property does 'autumn' have?,fake_sent1,What property does 'autumn' have?,gen,good time to have a picnic,too warm,right in his weather news,nice and sunny,0
1162,daily-dialogue-0008-triplet-5,0,What does 'read the names off the packages' cause?,fake_sent1,What does 'read the names off the packages' cause?,gen,tell,grinding the coffee beans,read the names off the packages,Coffee Connoisseur,0
2958,dream-0175-triplet-1,0,What does 'working for the Merry Lynch Bank' cause?,fake_sent1,What does 'working for the Merry Lynch Bank' cause?,gen,leave the bank,know quite a lot about banking,beginning my own business,making a change,1
1118,mutual-0299-triplet-1,0,What is 'chicken' used for?,fake_sent1,What is 'chicken' used for?,gen,told me all the rules,dinner,first day at the summer job,gloria,1
